4.96875000e+000	1.03125000e+000	2.41981225e-001	-2.19496612e-002	-6.34121300e-001	4.64012144e-001	7.08833285e+000	-4.35664865e-001	-4.95395810e-001	-2.09450474e-001	4.92311681e-002
4.90625000e+000	1.03125000e+000	2.30126441e-001	-5.08335222e-003	-6.17983071e-001	1.45198329e-001	6.85847779e+000	-1.48439364e-001	-1.93876741e-001	-2.61558593e-001	7.53241356e-003
4.84375000e+000	1.03125000e+000	2.18270719e-001	-2.24478807e-003	-6.04718208e-001	1.39285697e-001	6.61436903e+000	-1.25540186e-003	-1.12804969e-001	-2.06755395e-001	8.00733171e-003
4.78125000e+000	1.03125000e+000	2.12896797e-001	-1.51393649e-003	-5.91771310e-001	7.04509562e-002	6.47563374e+000	-4.68245134e-003	-7.67492303e-002	-1.97291569e-001	4.38936294e-003
4.71875000e+000	1.03125000e+000	2.08201128e-001	-1.16086773e-003	-5.80125728e-001	6.35637205e-002	6.35957817e+000	-4.11500789e-003	-5.94017867e-002	-1.79986547e-001	3.24593259e-003
4.65625000e+000	1.03125000e+000	2.04913729e-001	-9.21055843e-004	-5.69106712e-001	4.66791767e-002	6.27380002e+000	-3.19547213e-003	-4.70083618e-002	-1.70948662e-001	1.98784734e-003
4.59375000e+000	1.03125000e+000	2.02150637e-001	-7.45008151e-004	-5.58709121e-001	3.95135487e-002	6.20194878e+000	-2.36538410e-003	-3.84212990e-002	-1.62375765e-001	1.40084261e-003
4.53125000e+000	1.03125000e+000	1.99930404e-001	-6.16515079e-004	-5.48748526e-001	3.22622589e-002	6.14320262e+000	-1.77709468e-003	-3.18858146e-002	-1.56098702e-001	9.94772452e-004
4.46875000e+000	1.03125000e+000	1.98056934e-001	-5.16315197e-004	-5.39162749e-001	2.73567987e-002	6.09343970e+000	-1.40505751e-003	-2.68298805e-002	-1.50726068e-001	7.47088974e-004
4.40625000e+000	1.03125000e+000	1.96481823e-001	-4.37445457e-004	-5.29877881e-001	2.31495614e-002	6.05133056e+000	-1.12564691e-003	-2.27818275e-002	-1.46344526e-001	5.74967623e-004
4.34375000e+000	1.03125000e+000	1.95137122e-001	-3.73119175e-004	-5.20847981e-001	1.98256371e-002	6.01526560e+000	-9.26385780e-004	-1.94777635e-002	-1.42621803e-001	4.54030516e-004
4.28125000e+000	1.03125000e+000	1.93985993e-001	-3.20162397e-004	-5.12032110e-001	1.70241729e-002	5.98429518e+000	-7.69610548e-004	-1.67379985e-002	-1.39476665e-001	3.65445022e-004
4.21875000e+000	1.03125000e+000	1.92994559e-001	-2.75809723e-004	-5.03398937e-001	1.46909388e-002	5.95756386e+000	-6.48087583e-004	-1.44385077e-002	-1.36784951e-001	2.98574444e-004
4.15625000e+000	1.03125000e+000	1.92138374e-001	-2.38394023e-004	-4.94921905e-001	1.27081198e-002	5.93443686e+000	-5.49400962e-004	-1.24919477e-002	-1.34477358e-001	2.47039742e-004
4.09375000e+000	1.03125000e+000	1.91396760e-001	-2.06552723e-004	-4.86579193e-001	1.10208259e-002	5.91437626e+000	-4.69096530e-004	-1.08324543e-002	-1.32488610e-001	2.06365736e-004
4.03125000e+000	1.03125000e+000	1.90753170e-001	-1.79320875e-004	-4.78352300e-001	9.57367553e-003	5.89694668e+000	-4.02303251e-004	-9.41049740e-003	-1.30770826e-001	1.73789010e-004
