1.190625000000000000e+01	7.812500000000000000e-01	9.246363164759605624e-01	-1.393606881947120901e-01	-3.793159219320477171e-01
1.190625000000000000e+01	3.437500000000000000e-01	1.538621598625537212e-01	-3.852471135716675765e-02	-3.581033902352753207e-01
8.906250000000000000e+00	1.218750000000000000e+00	1.364530049066557282e+00	5.106478744700530814e-02	-6.942960221493492678e-01
5.093750000000000000e+00	2.187500000000000000e-01	2.548575117356673969e-01	1.981244984995185754e-01	-5.916398439310672774e-01
6.343750000000000000e+00	1.093750000000000000e+00	1.073651950486989026e+00	1.090396222701299905e-01	-8.493326371111376005e-01
5.343750000000000000e+00	7.187500000000000000e-01	1.876100357681464437e-01	-3.444442540984786472e-02	-6.670902764542151475e-01
8.093750000000000000e+00	5.312500000000000000e-01	2.058827981392016282e-01	-2.920219462127430221e-01	-2.223314800147072612e-01
1.034375000000000000e+01	2.187500000000000000e-01	3.942387012084279108e-01	-2.273077287461012508e-01	-1.017277202688313675e-01
1.115625000000000000e+01	1.718750000000000000e+00	1.730797418281482258e-01	-2.043401601714092131e-01	-1.363741521358932673e-01
1.090625000000000000e+01	3.125000000000000000e-02	2.626847339819990412e-01	1.023032632819567411e-01	-5.690800564349359769e-01
3.343750000000000000e+00	1.781250000000000000e+00	9.979931902416211420e-01	3.416029507989646469e-02	-3.812497558519167273e-01
1.146875000000000000e+01	9.062500000000000000e-01	1.060560999141975769e+00	-2.124325475380347550e-01	-5.183657719611073356e-01
4.093750000000000000e+00	1.281250000000000000e+00	1.205877747661948440e+00	-3.508142885840509484e-02	-4.541171404184354832e-01
1.178125000000000000e+01	1.718750000000000000e+00	3.509834168834681245e-01	9.984254670725055056e-03	-6.058280842531791333e-01
1.109375000000000000e+01	1.968750000000000000e+00	-2.345095888067816672e-02	1.668446991672219160e-01	-3.351081069756600139e-01
3.031250000000000000e+00	1.031250000000000000e+00	1.155663031909839877e-01	4.952021831033896065e-02	-4.181400548312897980e-01
5.093750000000000000e+00	1.562500000000000000e-01	8.898631177085472577e-02	-7.076040998894841949e-02	-6.188193694034797021e-01
6.656250000000000000e+00	7.812500000000000000e-01	4.283464363920584939e-01	2.435716764829573555e-01	-4.398758475233210952e-01
8.468750000000000000e+00	7.812500000000000000e-01	3.896386712920513196e-01	-1.072033257256901351e-01	-2.825926260828422465e-01
8.906250000000000000e+00	1.093750000000000000e+00	9.375135682925320735e-01	8.364602215290697917e-02	-4.177928747077130911e-01
1.096875000000000000e+01	5.312500000000000000e-01	6.278223989423806772e-01	-7.186125506448484690e-02	-1.020156701400309340e-01
7.031250000000000000e+00	4.687500000000000000e-01	-2.025156708885303969e-01	-2.897409741452661724e-01	-7.097198918461505857e-01
8.218750000000000000e+00	9.062500000000000000e-01	8.719390965093191115e-01	-6.218627285053474063e-02	-1.935990235535234860e-01
6.031250000000000000e+00	9.062500000000000000e-01	6.441249804558247805e-01	1.591970824873419621e-01	-4.747944729550717113e-01
7.843750000000000000e+00	1.406250000000000000e+00	1.379535881447441881e+00	-2.378098984778597158e-01	-7.492845154342693270e-01
9.031250000000000000e+00	1.968750000000000000e+00	6.885646900965583517e-02	1.235926584603933981e-01	-6.852022534568378287e-01
5.968750000000000000e+00	1.093750000000000000e+00	5.576561624186726629e-01	-9.065109701100496076e-02	-7.858628677016874509e-01
5.343750000000000000e+00	2.812500000000000000e-01	1.597844808021245677e-01	-6.491736145266741032e-02	-3.786632800496504969e-01
1.096875000000000000e+01	1.906250000000000000e+00	3.279539213901929151e-01	-2.634436048775279371e-01	-2.216894529434239314e-01
9.531250000000000000e+00	1.406250000000000000e+00	5.558764925115334821e-01	-1.457366752651882424e-01	-3.834159282118499434e-01
7.281250000000000000e+00	1.093750000000000000e+00	1.105406407081672482e+00	6.797993342708079367e-02	-7.293639267545781735e-01
4.656250000000000000e+00	1.968750000000000000e+00	-3.975306266527736665e-02	1.769525729529493330e-01	-4.121881584120310471e-01
6.906250000000000000e+00	1.093750000000000000e+00	7.524408390546096781e-01	1.021489430829760764e-01	-3.572275508397588784e-01
5.656250000000000000e+00	1.281250000000000000e+00	1.189246979473400856e+00	9.573571552311418986e-02	-5.826076461719210675e-01
8.781250000000000000e+00	5.937500000000000000e-01	2.214396019995435172e-01	8.041593422673055935e-02	-3.343322236811603343e-01
1.140625000000000000e+01	5.312500000000000000e-01	7.376692525549199964e-01	1.755917846021473605e-01	-5.967603780668482294e-01
7.406250000000000000e+00	1.218750000000000000e+00	1.051840289734656375e+00	6.440644838398612571e-02	-3.932146268098145048e-01
9.843750000000000000e+00	1.218750000000000000e+00	1.148023685826820239e+00	-2.425685630030055828e-01	-1.204558707881561719e-01
1.196875000000000000e+01	8.437500000000000000e-01	6.986490769030612169e-01	1.151581306707582381e-01	-5.208651298011822695e-01
5.781250000000000000e+00	9.687500000000000000e-01	5.124513884578246747e-01	2.712019230975012407e-01	-4.518906338887834773e-01
5.843750000000000000e+00	5.312500000000000000e-01	-2.708621291619039972e-01	-1.752036468180789563e-01	-3.311488027006422863e-01
1.171875000000000000e+01	2.812500000000000000e-01	3.718165216943217777e-01	1.333925417205421571e-01	-5.141731084582236155e-01
6.218750000000000000e+00	1.843750000000000000e+00	5.324083203465699299e-01	2.383536376834036463e-01	-5.147424344608308999e-01
4.968750000000000000e+00	1.718750000000000000e+00	1.197724656126797127e+00	6.486440576894647592e-02	-3.759031133132855751e-01
1.196875000000000000e+01	3.125000000000000000e-02	-2.980428939170664399e-02	-9.489788520651401549e-02	-5.814301019118137681e-01
1.059375000000000000e+01	7.187500000000000000e-01	1.037753433320927288e+00	4.310838130241578109e-02	-5.826037793169100976e-01
1.053125000000000000e+01	8.437500000000000000e-01	7.784819935042435191e-01	1.920669010559771794e-01	-4.949556370750852752e-01
8.406250000000000000e+00	1.093750000000000000e+00	1.341843766159044549e+00	1.200086338922193852e-01	-4.129567930731534720e-01
1.190625000000000000e+01	9.687500000000000000e-01	1.026566227702230938e+00	2.138983109529030702e-01	-3.124796634443492427e-01
1.034375000000000000e+01	1.031250000000000000e+00	8.827886886230279506e-01	-3.301019262322708869e-02	-5.049624779978373335e-01
8.531250000000000000e+00	1.468750000000000000e+00	8.783748222017031537e-01	-3.858489862106082718e-02	-2.868729424994413968e-01
7.593750000000000000e+00	1.906250000000000000e+00	3.988551494020874943e-01	2.710820075333090218e-01	-6.626786894066543088e-01
1.028125000000000000e+01	1.281250000000000000e+00	6.295936542953821657e-01	5.327959411023066444e-02	-6.226217659413685324e-01
4.156250000000000000e+00	1.093750000000000000e+00	3.164150755279203642e-01	-2.894678480029087564e-01	-5.573356656093172434e-01
7.218750000000000000e+00	6.562500000000000000e-01	2.048585375680421761e-01	-1.633324128132187802e-01	-3.781769396319427656e-01
8.281250000000000000e+00	1.406250000000000000e+00	1.342124699826186207e+00	-1.682798447270719699e-01	-4.300687511906728377e-01
9.593750000000000000e+00	1.968750000000000000e+00	1.714996478415243761e-02	-8.028746082829408062e-03	-4.349667952946146277e-01
1.021875000000000000e+01	1.468750000000000000e+00	6.533081879354296628e-01	-1.417702371455351606e-01	-3.416590217243176131e-01
6.281250000000000000e+00	7.187500000000000000e-01	1.730758259192911042e-01	-1.673230677972750158e-01	-3.562565718943611071e-01
4.906250000000000000e+00	1.093750000000000000e+00	6.961913970440944954e-01	1.071955622509075529e-01	-6.218711170462970506e-01
1.009375000000000000e+01	1.562500000000000000e-01	1.674166722130661644e-01	-2.089372533769825180e-01	-5.958083671988655405e-01
7.843750000000000000e+00	7.812500000000000000e-01	7.389563956803566480e-01	-3.304987236652598970e-01	-4.685092791602827877e-01
1.034375000000000000e+01	2.812500000000000000e-01	1.633900541490930780e-01	-7.845093190532206884e-02	-3.111436993896458669e-01
6.593750000000000000e+00	1.968750000000000000e+00	3.552487538420178725e-01	1.856138388110422366e-01	-6.845258489799442847e-01
1.071875000000000000e+01	4.687500000000000000e-01	6.423740958995978190e-01	1.169458792196518271e-01	-5.495030689224145171e-01
5.531250000000000000e+00	1.156250000000000000e+00	7.873608342544399230e-01	-2.269024457487181234e-01	-6.591396674102945052e-01
5.156250000000000000e+00	8.437500000000000000e-01	-1.212003836264662487e-01	-7.287407887981442456e-02	-5.912995856624561064e-01
4.906250000000000000e+00	1.968750000000000000e+00	1.020112446972438747e-01	2.915847370613084411e-01	-4.899153287764729248e-01
1.034375000000000000e+01	1.468750000000000000e+00	8.536403218826049688e-01	-2.756179349193476069e-01	-4.754361763220793513e-01
4.093750000000000000e+00	1.593750000000000000e+00	1.154641959588776245e+00	-2.599543884017830875e-01	-6.566765445253658351e-01
1.034375000000000000e+01	1.843750000000000000e+00	-1.459753669898018469e-01	-2.461644124215016938e-01	-1.873988209959213391e-01
9.718750000000000000e+00	1.281250000000000000e+00	8.636981479921304050e-01	-1.780293039976018066e-01	-4.574734145187739354e-01
3.906250000000000000e+00	1.906250000000000000e+00	5.640778293377854968e-01	1.574233230228769542e-01	-2.459804173853913090e-01
9.843750000000000000e+00	1.562500000000000000e-01	2.980575054833100035e-01	2.233544873874131198e-01	-1.772666192753524494e-01
6.531250000000000000e+00	3.437500000000000000e-01	3.207127531655093455e-02	2.740567020876179538e-01	-5.419208779953310628e-01
8.281250000000000000e+00	1.593750000000000000e+00	4.569378595675920862e-01	-2.049102341165139340e-01	-3.152735805574278238e-01
9.968750000000000000e+00	4.687500000000000000e-01	1.427205880086087619e-01	-8.089616512979552754e-02	-3.655107027946782883e-01
9.093750000000000000e+00	1.343750000000000000e+00	7.424488831651605558e-01	-3.344811677896414870e-01	-2.352887531854011560e-01
5.343750000000000000e+00	5.312500000000000000e-01	1.362082852386510279e-01	9.243053631906263112e-02	-5.843270827100291998e-01
7.343750000000000000e+00	1.968750000000000000e+00	-4.132309828596276990e-02	-2.966573869928666451e-01	-7.882043322883744985e-01
8.468750000000000000e+00	1.218750000000000000e+00	1.318314758944836518e+00	-1.562062871421628918e-01	-4.674320102907154606e-01
8.968750000000000000e+00	8.437500000000000000e-01	5.259787897364402998e-01	1.644307199005083375e-01	-2.151888887729682676e-01
5.656250000000000000e+00	4.062500000000000000e-01	-4.610970435886299623e-02	-1.801055730242375197e-01	-6.202631171735638604e-01
7.218750000000000000e+00	9.687500000000000000e-01	8.455009934204431588e-01	-2.683732869245658015e-01	-3.741139757785061359e-01
4.593750000000000000e+00	1.656250000000000000e+00	1.341233966952068535e+00	-1.511917091120126566e-01	-8.249270963410781921e-01
5.281250000000000000e+00	5.312500000000000000e-01	1.594386057467311602e-01	2.786614281875449683e-01	-3.265873631651018960e-01
1.159375000000000000e+01	1.343750000000000000e+00	5.788442531266522195e-01	2.369848004482787984e-01	-2.222502404437374235e-01
1.190625000000000000e+01	3.125000000000000000e-02	1.036182042386281921e-01	2.670562677269394669e-01	-5.932454218425744497e-01
9.218750000000000000e+00	1.093750000000000000e+00	8.245926335730975332e-01	-2.731184326668136819e-01	-3.248671857999625989e-01
8.593750000000000000e+00	9.687500000000000000e-01	1.125358453578350737e+00	-1.643317984374286778e-01	-6.764545212871639901e-01
8.156250000000000000e+00	8.437500000000000000e-01	4.738134694709744688e-01	-1.815604273659262580e-01	-3.123129859276436715e-01
9.781250000000000000e+00	3.125000000000000000e-02	1.494098134587267535e-01	5.683064871283202008e-02	-6.443884715153445075e-01
7.593750000000000000e+00	3.437500000000000000e-01	-2.372250487518248185e-01	-1.274772320662132530e-01	-7.169184072042102951e-01
9.093750000000000000e+00	5.937500000000000000e-01	1.391816696882268167e-01	1.132443460383251443e-01	-4.013013129941929713e-01
1.134375000000000000e+01	5.937500000000000000e-01	6.341547035142477418e-01	2.154072715951837191e-01	-4.368702464178447764e-01
1.153125000000000000e+01	9.375000000000000000e-02	2.351759652350168817e-01	2.384710318914811389e-01	-4.488055623379403891e-01
1.059375000000000000e+01	1.656250000000000000e+00	5.417481867511422244e-01	-1.450721272898899405e-01	-4.928397201073353440e-01
6.593750000000000000e+00	1.718750000000000000e+00	1.003788667091987108e+00	-4.853127381377379812e-02	-8.122765118926524863e-01
1.003125000000000000e+01	1.656250000000000000e+00	3.609229182238308797e-01	1.221909310846046141e-02	-6.218987810803807692e-01
5.656250000000000000e+00	7.812500000000000000e-01	-2.102257361958516368e-02	3.142049699925740236e-01	-6.544618173377340087e-01
3.406250000000000000e+00	1.343750000000000000e+00	1.388055038350473058e+00	-3.875516898798091192e-02	-4.014677018122848051e-01
8.906250000000000000e+00	9.375000000000000000e-02	1.644687917631474372e-01	-2.615895991043605262e-01	-7.160935816933023945e-01
1.040625000000000000e+01	8.437500000000000000e-01	1.110517023742232601e+00	1.496736700389697527e-02	-1.513546038303812957e-01
5.531250000000000000e+00	5.937500000000000000e-01	-3.432402967032383567e-01	-1.398028783590765933e-01	-5.980337592124642665e-01
5.281250000000000000e+00	4.687500000000000000e-01	7.056308879427919400e-02	-3.138641602899740202e-02	-8.803921668695694480e-01
5.343750000000000000e+00	1.718750000000000000e+00	8.942765364837619302e-01	-2.490499849826931233e-02	-5.389151676994133888e-01
6.531250000000000000e+00	1.781250000000000000e+00	8.569588170375092018e-01	2.517520838167182640e-01	-4.242254410664048070e-01
6.031250000000000000e+00	1.593750000000000000e+00	1.468417494272491464e+00	-2.691167739653635982e-01	-6.933936581376569652e-01
9.531250000000000000e+00	1.593750000000000000e+00	6.984480400635302288e-01	1.839743825631941776e-01	-2.402842951464177756e-01
5.718750000000000000e+00	1.843750000000000000e+00	4.894474080311900788e-01	-3.044912188426155963e-01	-4.031156809539637731e-01
8.843750000000000000e+00	1.156250000000000000e+00	1.186534328614211820e+00	-4.012781764116724603e-01	-2.210113987075484343e-01
1.003125000000000000e+01	1.593750000000000000e+00	1.781147437441498727e-01	-2.817117797049693839e-02	-3.741001302884293667e-01
9.468750000000000000e+00	1.093750000000000000e+00	1.318891529468419144e+00	-6.722469857745615174e-02	-4.987222449332163188e-01
3.468750000000000000e+00	1.156250000000000000e+00	7.406792824876008430e-01	-1.873159182590581617e-01	-5.054558130564562601e-01
8.093750000000000000e+00	1.468750000000000000e+00	1.038239549886366131e+00	-2.802169102872104078e-01	-7.759857648200246816e-01
6.593750000000000000e+00	9.687500000000000000e-01	6.349785352042083275e-01	6.605983208676119434e-02	-8.702077190929793371e-01
3.343750000000000000e+00	1.718750000000000000e+00	1.291429422198737687e+00	-1.160112942344240367e-01	-6.630957474114526073e-01
7.093750000000000000e+00	2.187500000000000000e-01	-4.106817944067153725e-01	1.312115580075931265e-01	-6.870904757723381717e-01
8.656250000000000000e+00	1.718750000000000000e+00	1.564916571629495490e-01	-1.309866186857398460e-02	-2.959555101809971944e-01
8.843750000000000000e+00	1.906250000000000000e+00	-1.631063617136951360e-01	-8.218137797829533353e-02	-7.061948909784049322e-01
9.593750000000000000e+00	4.062500000000000000e-01	4.590910597322447884e-02	-3.232590947903923317e-01	-4.781089589660015848e-01
9.156250000000000000e+00	1.593750000000000000e+00	4.836924343806697224e-01	2.470841601893211115e-01	-4.370639483040996143e-01
1.028125000000000000e+01	9.687500000000000000e-01	8.985761895929875731e-01	-1.464068902994357657e-01	-5.025038319261319053e-01
5.906250000000000000e+00	9.375000000000000000e-02	-1.593708165316461145e-01	1.768560382090274830e-01	-7.330536656985107147e-01
1.003125000000000000e+01	1.906250000000000000e+00	2.186407174545243748e-01	-9.843959514020507451e-02	-5.774134775741646131e-01
1.128125000000000000e+01	8.437500000000000000e-01	1.082831045340963971e+00	2.085702413379549591e-01	-1.376601991534232017e-01
1.103125000000000000e+01	1.343750000000000000e+00	4.351181933587192074e-01	-2.666433768249739655e-01	-5.202029973418537123e-01
8.906250000000000000e+00	5.312500000000000000e-01	6.885491442495955683e-02	-2.008483298013488683e-01	-4.124177977764478253e-01
1.121875000000000000e+01	8.437500000000000000e-01	5.889073731632227249e-01	-1.683232141048258620e-02	-5.664987790121783773e-01
8.968750000000000000e+00	7.187500000000000000e-01	4.017144335366825136e-01	-3.797146790377316228e-02	-4.321007772655388601e-01
6.218750000000000000e+00	3.437500000000000000e-01	-2.120663451237015107e-01	1.054301145482208074e-01	-3.896669676918728120e-01
1.015625000000000000e+01	5.937500000000000000e-01	6.558668625040877664e-01	-1.334596064137302807e-01	-4.948556261337430096e-01
8.656250000000000000e+00	7.187500000000000000e-01	5.513568681165387231e-01	-2.485373578578871367e-02	-7.475576501911020966e-01
8.531250000000000000e+00	1.218750000000000000e+00	1.415120045290422013e+00	8.882948065026907702e-02	-4.527540272512745601e-01
1.165625000000000000e+01	1.281250000000000000e+00	4.226762408088342027e-01	2.048947837240894521e-01	-2.126183320753034234e-01
7.156250000000000000e+00	3.437500000000000000e-01	-4.070056306250284528e-02	-1.444394910823748879e-01	-3.456639564464152325e-01
4.906250000000000000e+00	1.031250000000000000e+00	3.697754379479262221e-02	-2.801251434870842272e-01	-5.478460636474943302e-01
7.593750000000000000e+00	1.968750000000000000e+00	9.173079757389020206e-03	-1.567466431280545025e-01	-6.226732473640288479e-01
1.040625000000000000e+01	6.562500000000000000e-01	8.342787687169506139e-01	1.266906487695571015e-01	-2.358397984401132963e-01
3.406250000000000000e+00	1.406250000000000000e+00	1.180451148603032907e+00	9.367079982485289336e-02	-1.037825151408816038e-01
7.906250000000000000e+00	1.531250000000000000e+00	7.022317182965349680e-01	-3.035445877057403874e-01	-4.848350197971252884e-01
6.343750000000000000e+00	1.531250000000000000e+00	1.457361593078510875e+00	-2.796020966871767266e-01	-8.347050220752798566e-01
1.159375000000000000e+01	1.218750000000000000e+00	7.207053921157923204e-01	-1.427716252835823652e-01	-1.523500325666920785e-01
1.184375000000000000e+01	9.062500000000000000e-01	1.107265278013604082e+00	2.026385574655711341e-01	-3.832359696893681833e-01
3.968750000000000000e+00	1.593750000000000000e+00	1.420076467930450503e+00	-6.669442766732919248e-02	-7.372165176674407849e-01
7.406250000000000000e+00	9.375000000000000000e-02	1.027427267422503787e-02	-9.520041196611052359e-02	-3.594232920033106349e-01
7.218750000000000000e+00	2.812500000000000000e-01	-2.322138868877643425e-02	-1.606550867676806993e-01	-6.042757827429680040e-01
7.031250000000000000e+00	3.125000000000000000e-02	-3.539735894327868809e-02	1.045717826378954052e-01	-5.078957997461617246e-01
7.843750000000000000e+00	4.062500000000000000e-01	1.670442946371158421e-01	2.634805804106712945e-01	-7.197126858475253464e-01
7.218750000000000000e+00	1.406250000000000000e+00	1.328685301033550425e+00	-3.596987185921168839e-01	-5.618075065968968218e-01
1.190625000000000000e+01	8.437500000000000000e-01	6.548007727610027917e-01	-9.008083699668443037e-03	-5.264034121139608002e-01
4.593750000000000000e+00	1.156250000000000000e+00	8.028452592952577405e-01	2.322676474933416113e-01	-6.791910525286182221e-01
5.906250000000000000e+00	3.437500000000000000e-01	-3.760288476188932139e-01	-1.151362268816656931e-01	-8.673053908759689179e-01
3.656250000000000000e+00	1.156250000000000000e+00	1.092872616152501086e+00	-9.765248518317988513e-02	-1.406389141065654269e-01
7.218750000000000000e+00	1.343750000000000000e+00	1.014863965250428546e+00	-1.192569884331200897e-01	-5.741861904274151440e-01
1.040625000000000000e+01	1.718750000000000000e+00	9.800989424946193740e-02	-2.187419509775245241e-01	-1.644576150694483929e-01
8.593750000000000000e+00	1.468750000000000000e+00	9.924221722242363430e-01	1.023056540812957438e-01	-5.755863423920607458e-01
9.343750000000000000e+00	1.281250000000000000e+00	8.208692772969979901e-01	-2.400836525044723335e-01	-3.579382689894033964e-01
1.071875000000000000e+01	1.093750000000000000e+00	1.117363371663063987e+00	-3.067025535794402624e-01	-3.831340681079494215e-01
3.656250000000000000e+00	1.218750000000000000e+00	9.001888583990584891e-01	9.719757711962903612e-02	-1.425748643763644075e-01
6.406250000000000000e+00	1.031250000000000000e+00	7.954752737252379635e-01	-4.452561316379598233e-02	-7.039422429946688986e-01
1.121875000000000000e+01	4.687500000000000000e-01	7.006032856203837644e-01	2.315221289030206797e-01	-1.164255672651649809e-01
3.156250000000000000e+00	1.343750000000000000e+00	1.541024836739182113e+00	1.686914599484870547e-01	-9.094496727844325612e-02
8.218750000000000000e+00	1.468750000000000000e+00	1.216984151813818471e+00	-3.673832950469442804e-01	-3.119528374955483629e-01
1.128125000000000000e+01	1.968750000000000000e+00	3.004935796983093654e-01	1.797165642373816166e-02	-4.321869583756662303e-01
9.781250000000000000e+00	5.937500000000000000e-01	6.854348775745342515e-01	1.419003433696524596e-01	-1.911297557269976966e-01
1.165625000000000000e+01	5.937500000000000000e-01	7.246305961100774073e-01	-3.088613569113307644e-01	-5.131976345984786692e-01
6.593750000000000000e+00	1.656250000000000000e+00	1.193551266094285079e+00	-1.293507680170098428e-01	-4.274857475351900304e-01
7.343750000000000000e+00	1.031250000000000000e+00	7.619772168864585860e-01	8.853252253376781011e-02	-4.041646316561046115e-01
9.781250000000000000e+00	1.218750000000000000e+00	8.844456348820427527e-01	-2.289648757682420099e-01	-3.681563005888591200e-01
8.906250000000000000e+00	7.187500000000000000e-01	8.556094530268043563e-01	-3.979948023425982639e-01	-1.583880706793830417e-01
1.121875000000000000e+01	9.687500000000000000e-01	1.204064190159802372e+00	-1.231418572513172105e-01	-4.847539557914776753e-01
7.468750000000000000e+00	1.843750000000000000e+00	6.115190546721052112e-01	-2.913498122852454797e-01	-5.833375464380979869e-01
8.343750000000000000e+00	5.937500000000000000e-01	2.019613996161161995e-01	1.826471581581363690e-01	-6.849190582798703186e-01
1.028125000000000000e+01	1.906250000000000000e+00	-1.392709029501990325e-01	2.115095065980805156e-01	-2.832551989555539551e-01
7.406250000000000000e+00	1.406250000000000000e+00	1.103435977794846812e+00	-1.554003035047389902e-01	-4.235991419390454094e-01
6.156250000000000000e+00	1.281250000000000000e+00	1.014736950702575635e+00	-1.515401413014471621e-01	-7.804533732362035625e-01
5.343750000000000000e+00	9.062500000000000000e-01	-1.666184539238317885e-01	3.146866873802029452e-01	-8.631051864002918794e-01
