129	0.16131753	|	0.16033326	|	0.0009842612
130	0.16131464	|	0.16032505	|	0.0009895847
131	0.16131023	|	0.16031854	|	0.0009916837
132	0.16130723	|	0.16031267	|	0.0009945626
133	0.16130379	|	0.16030587	|	0.0009979092
134	0.16130044	|	0.16029854	|	0.0010018976
135	0.16129813	|	0.16029209	|	0.0010060327
136	0.16129483	|	0.1602867	|	0.0010081419
137	0.16129214	|	0.16028179	|	0.0010103425
138	0.16128938	|	0.160276	|	0.0010133759
139	0.16128623	|	0.16026914	|	0.0010170927
140	0.1612838	|	0.16026266	|	0.0010211493
141	0.16128096	|	0.16025744	|	0.0010235175
142	0.16127834	|	0.16025306	|	0.0010252804
143	0.1612759	|	0.16024826	|	0.0010276228
144	0.16127306	|	0.16024275	|	0.0010303081
145	0.1612707	|	0.16023766	|	0.0010330442
146	0.16126817	|	0.16023351	|	0.001034659
147	0.16126575	|	0.16022995	|	0.0010357982
148	0.16126353	|	0.16022618	|	0.0010373428
149	0.16126107	|	0.1602219	|	0.0010391561
150	0.16125879	|	0.16021761	|	0.0010411725
151	0.1612564	|	0.1602138	|	0.0010426098
152	0.16125405	|	0.1602104	|	0.0010436507
153	0.16125187	|	0.16020693	|	0.0010449404
154	0.16124958	|	0.16020305	|	0.0010465201
155	0.16124745	|	0.16019924	|	0.0010482118
156	0.16124527	|	0.16019595	|	0.0010493302
157	0.16124307	|	0.16019301	|	0.0010500578
158	0.16124097	|	0.16018996	|	0.0010510058
159	0.16123879	|	0.16018654	|	0.0010522415
160	0.16123669	|	0.16018313	|	0.0010535603
161	0.1612346	|	0.16018008	|	0.0010545319
162	0.16123247	|	0.16017713	|	0.0010553482
163	0.16123046	|	0.16017409	|	0.0010563774
164	0.16122836	|	0.16017073	|	0.0010576257
165	0.16122635	|	0.16016746	|	0.0010588919
166	0.16122426	|	0.16016442	|	0.0010598488
167	0.16122225	|	0.16016161	|	0.0010606354
168	0.16122022	|	0.16015871	|	0.0010615118
169	0.1612182	|	0.1601557	|	0.0010624958
170	0.1612162	|	0.1601528	|	0.0010634059
171	0.16121417	|	0.16015013	|	0.0010640533
172	0.16121216	|	0.16014752	|	0.0010646363
173	0.16121018	|	0.1601448	|	0.0010653669
174	0.16120817	|	0.16014193	|	0.0010662401
175	0.16120617	|	0.1601391	|	0.0010670774
176	0.16120417	|	0.1601364	|	0.0010677674
177	0.16120218	|	0.1601337	|	0.0010684689
178	0.16120018	|	0.16013089	|	0.0010692902
179	0.16119817	|	0.160128	|	0.0010701655
180	0.16119617	|	0.16012526	|	0.001070918
181	0.16119416	|	0.16012265	|	0.0010715129
182	0.16119216	|	0.16012007	|	0.0010720977
183	0.16119015	|	0.16011742	|	0.0010727402
184	0.16118816	|	0.16011478	|	0.0010733727
185	0.16118611	|	0.16011223	|	0.001073886
186	0.16118409	|	0.16010976	|	0.001074322
187	0.16118208	|	0.16010727	|	0.0010748003
188	0.16118002	|	0.16010468	|	0.0010753429
189	0.161178	|	0.16010213	|	0.0010758615
190	0.1611759	|	0.16009963	|	0.0010762829
191	0.16117387	|	0.1600972	|	0.001076667
192	0.16117178	|	0.1600947	|	0.0010770893
193	0.16116971	|	0.16009218	|	0.0010775271
194	0.16116764	|	0.16008975	|	0.0010778946
195	0.16116552	|	0.16008735	|	0.001078177
196	0.16116342	|	0.16008496	|	0.0010784533
197	0.16116132	|	0.16008255	|	0.0010787647
198	0.16115919	|	0.16008012	|	0.001079067
199	0.16115704	|	0.16007774	|	0.0010793036
200	0.16115488	|	0.16007538	|	0.0010794983
201	0.16115272	|	0.16007301	|	0.0010797094
202	0.16115056	|	0.16007063	|	0.0010799345
203	0.16114835	|	0.16006823	|	0.0010801182
204	0.16114615	|	0.1600659	|	0.0010802374
205	0.16114391	|	0.16006358	|	0.0010803356
206	0.1611417	|	0.16006124	|	0.0010804486
207	0.16113944	|	0.16005889	|	0.0010805547
208	0.16113718	|	0.16005656	|	0.001080615
209	0.16113491	|	0.16005427	|	0.0010806454
210	0.16113263	|	0.16005194	|	0.0010806891
211	0.16113031	|	0.16004956	|	0.0010807511
212	0.16112797	|	0.16004717	|	0.0010807938
213	0.16112565	|	0.16004485	|	0.001080801
214	0.16112328	|	0.16004248	|	0.0010807987
215	0.1611209	|	0.1600401	|	0.0010808079
216	0.16111852	|	0.16003771	|	0.0010808078
217	0.1611161	|	0.16003533	|	0.0010807718
218	0.16111366	|	0.16003296	|	0.0010807103
219	0.16111119	|	0.16003054	|	0.0010806532
220	0.16110876	|	0.16002816	|	0.001080602
221	0.16110626	|	0.16002573	|	0.0010805337
222	0.16110376	|	0.16002332	|	0.0010804434
223	0.1611012	|	0.16002086	|	0.0010803542
224	0.16109867	|	0.1600184	|	0.0010802777
225	0.1610961	|	0.1600159	|	0.0010801969
226	0.1610935	|	0.16001341	|	0.0010800952
227	0.16109091	|	0.16001092	|	0.0010799842
228	0.16108826	|	0.16000839	|	0.0010798788
229	0.1610856	|	0.16000584	|	0.0010797741
230	0.16108292	|	0.16000327	|	0.0010796533
231	0.16108023	|	0.16000071	|	0.0010795182
232	0.16107748	|	0.1599981	|	0.0010793859
233	0.16107474	|	0.15999548	|	0.0010792598
234	0.161072	|	0.15999287	|	0.0010791256
235	0.1610692	|	0.15999022	|	0.001078978
236	0.16106637	|	0.15998754	|	0.0010788286
237	0.16106352	|	0.15998484	|	0.0010786846
238	0.16106063	|	0.1599821	|	0.0010785372
239	0.16105774	|	0.15997936	|	0.0010783768
240	0.16105482	|	0.1599766	|	0.0010782108
241	0.16105185	|	0.1599738	|	0.0010780495
242	0.16104889	|	0.159971	|	0.0010778893
243	0.16104588	|	0.15996815	|	0.0010777205
244	0.16104285	|	0.1599653	|	0.0010775463
245	0.16103977	|	0.1599624	|	0.001077376
246	0.16103669	|	0.15995948	|	0.001077209
247	0.16103357	|	0.15995653	|	0.0010770361
248	0.16103043	|	0.15995356	|	0.0010768565
249	0.16102724	|	0.15995055	|	0.0010766772
250	0.16102403	|	0.15994753	|	0.0010765013
251	0.16102079	|	0.15994446	|	0.0010763214
252	0.1610175	|	0.15994138	|	0.0010761351
253	0.16101423	|	0.15993828	|	0.0010759488
254	0.16101089	|	0.15993512	|	0.0010757674
255	0.16100752	|	0.15993194	|	0.0010755861
256	0.16100411	|	0.15992871	|	0.0010754012
257	0.16100067	|	0.15992545	|	0.0010752174
258	0.16099723	|	0.15992218	|	0.0010750383
259	0.16099371	|	0.15991884	|	0.0010748609
260	0.16099018	|	0.15991549	|	0.0010746807
261	0.16098662	|	0.15991211	|	0.001074501
262	0.160983	|	0.15990867	|	0.0010743266
263	0.16097935	|	0.1599052	|	0.001074154
264	0.16097566	|	0.15990168	|	0.0010739818
265	0.16097195	|	0.15989815	|	0.0010738107
266	0.1609682	|	0.15989456	|	0.0010736451
267	0.1609644	|	0.15989092	|	0.001073484
268	0.16096057	|	0.15988724	|	0.0010733248
269	0.16095668	|	0.15988351	|	0.001073168
270	0.16095279	|	0.15987977	|	0.0010730176
271	0.16094883	|	0.15987596	|	0.0010728727
272	0.16094486	|	0.15987213	|	0.0010727313
273	0.16094084	|	0.15986824	|	0.0010725937
274	0.16093676	|	0.15986429	|	0.001072463
275	0.16093263	|	0.1598603	|	0.0010723395
276	0.16092846	|	0.15985623	|	0.0010722214
277	0.16092426	|	0.15985215	|	0.0010721086
278	0.16092	|	0.15984799	|	0.0010720039
279	0.1609157	|	0.1598438	|	0.0010719072
280	0.16091137	|	0.15983956	|	0.0010718175
281	0.16090699	|	0.15983525	|	0.0010717345
282	0.16090254	|	0.15983088	|	0.0010716602
283	0.16089809	|	0.15982649	|	0.0010715952
284	0.16089354	|	0.159822	|	0.0010715391
285	0.160889	|	0.1598175	|	0.0010714919
286	0.16088435	|	0.1598129	|	0.0010714548
287	0.16087967	|	0.15980825	|	0.0010714285
288	0.16087495	|	0.15980354	|	0.0010714127
289	0.16087018	|	0.15979877	|	0.0010714073
290	0.16086532	|	0.15979391	|	0.0010714135
291	0.16086046	|	0.15978903	|	0.001071433
292	0.1608555	|	0.15978403	|	0.0010714637
293	0.16085054	|	0.15977903	|	0.0010715062
294	0.16084547	|	0.15977392	|	0.001071563
295	0.16084038	|	0.15976875	|	0.0010716337
296	0.16083522	|	0.1597635	|	0.0010717179
297	0.16083	|	0.1597582	|	0.0010718165
298	0.16082475	|	0.15975282	|	0.0010719304
299	0.16081941	|	0.15974735	|	0.0010720604
300	0.16081402	|	0.1597418	|	0.0010722064
301	0.16080856	|	0.1597362	|	0.0010723687
302	0.16080303	|	0.1597305	|	0.0010725482
303	0.16079748	|	0.15972473	|	0.001072746
304	0.16079184	|	0.15971889	|	0.0010729609
305	0.16078614	|	0.15971294	|	0.0010731957
306	0.16078039	|	0.15970694	|	0.0010734499
307	0.16077454	|	0.15970083	|	0.0010737242
308	0.16076866	|	0.15969464	|	0.0010740185
309	0.1607627	|	0.15968837	|	0.0010743347
310	0.16075666	|	0.15968199	|	0.0010746729
311	0.16075057	|	0.15967554	|	0.0010750337
312	0.16074441	|	0.159669	|	0.0010754168
313	0.16073817	|	0.15966235	|	0.0010758244
314	0.16073185	|	0.1596556	|	0.001076257
315	0.16072547	|	0.15964876	|	0.0010767147
316	0.16071904	|	0.15964185	|	0.0010771975
317	0.16071253	|	0.15963481	|	0.0010777073
318	0.16070591	|	0.15962766	|	0.0010782453
319	0.16069923	|	0.15962042	|	0.0010788112
320	0.1606925	|	0.15961309	|	0.0010794058
321	0.16068564	|	0.1596056	|	0.0010800298
322	0.16067876	|	0.15959807	|	0.0010806854
323	0.16067179	|	0.15959041	|	0.0010813719
324	0.16066469	|	0.1595826	|	0.00108209
325	0.16065754	|	0.1595747	|	0.0010828414
326	0.16065031	|	0.15956669	|	0.0010836275
327	0.16064301	|	0.15955856	|	0.0010844471
328	0.16063558	|	0.15955028	|	0.0010853019
329	0.16062813	|	0.15954193	|	0.0010861944
330	0.16062054	|	0.15953341	|	0.0010871241
331	0.1606129	|	0.1595248	|	0.0010880919
332	0.16060513	|	0.15951604	|	0.0010890986
333	0.1605973	|	0.15950716	|	0.0010901465
334	0.16058938	|	0.15949814	|	0.0010912358
335	0.16058135	|	0.15948899	|	0.0010923662
336	0.16057324	|	0.15947971	|	0.0010935401
337	0.16056505	|	0.15947029	|	0.0010947584
338	0.16055673	|	0.15946071	|	0.0010960224
339	0.16054834	|	0.15945101	|	0.0010973316
340	0.16053987	|	0.15944117	|	0.001098689
341	0.16053128	|	0.15943119	|	0.0011000953
342	0.16052257	|	0.15942101	|	0.0011015511
343	0.16051379	|	0.15941073	|	0.0011030574
344	0.1605049	|	0.15940028	|	0.0011046159
345	0.16049589	|	0.15938966	|	0.0011062276
346	0.16048679	|	0.1593789	|	0.0011078938
347	0.16047758	|	0.15936796	|	0.0011096146
348	0.16046828	|	0.15935689	|	0.0011113931
349	0.16045888	|	0.15934564	|	0.0011132292
350	0.16044937	|	0.15933424	|	0.0011151247
351	0.16043971	|	0.15932263	|	0.0011170807
352	0.16042997	|	0.15931088	|	0.0011190982
353	0.16042012	|	0.15929894	|	0.0011211791
354	0.16041017	|	0.15928684	|	0.0011233247
355	0.16040006	|	0.15927453	|	0.0011255352
356	0.16038987	|	0.15926206	|	0.0011278135
357	0.16037957	|	0.15924941	|	0.0011301603
358	0.16036914	|	0.15923657	|	0.0011325763
359	0.1603586	|	0.15922353	|	0.0011350643
360	0.16034794	|	0.15921031	|	0.001137625
361	0.16033714	|	0.15919687	|	0.0011402593
362	0.1603262	|	0.15918323	|	0.0011429692
363	0.16031517	|	0.15916942	|	0.0011457569
364	0.160304	|	0.15915537	|	0.0011486227
365	0.1602927	|	0.15914114	|	0.0011515688
366	0.16028132	|	0.15912671	|	0.0011545959
367	0.16026975	|	0.15911205	|	0.0011577064
368	0.16025808	|	0.15909718	|	0.0011609016
369	0.16024628	|	0.1590821	|	0.0011641829
370	0.16023433	|	0.15906678	|	0.0011675516
371	0.16022226	|	0.15905125	|	0.0011710103
372	0.16021004	|	0.15903549	|	0.0011745599
373	0.1601977	|	0.1590195	|	0.0011782009
374	0.1601852	|	0.15900327	|	0.001181937
375	0.16017258	|	0.1589868	|	0.0011857689
376	0.16015983	|	0.15897013	|	0.0011896979
377	0.16014692	|	0.15895319	|	0.0011937262
378	0.16013387	|	0.15893601	|	0.001197855
379	0.16012068	|	0.15891859	|	0.0012020867
380	0.16010733	|	0.1589009	|	0.0012064214
381	0.16009384	|	0.15888298	|	0.0012108627
382	0.16008021	|	0.1588648	|	0.0012154122
383	0.16006641	|	0.15884633	|	0.0012200704
384	0.16005248	|	0.15882763	|	0.0012248394
385	0.16003837	|	0.15880865	|	0.001229721
386	0.16002412	|	0.1587894	|	0.0012347178
387	0.16000971	|	0.15876988	|	0.0012398303
388	0.15999515	|	0.15875009	|	0.0012450604
389	0.1599804	|	0.15872999	|	0.0012504109
390	0.1599655	|	0.15870962	|	0.001255883
391	0.15995045	|	0.15868898	|	0.001261478
392	0.15993522	|	0.15866803	|	0.0012671993
393	0.15991984	|	0.15864679	|	0.0012730468
394	0.15990427	|	0.15862525	|	0.0012790232
395	0.15988855	|	0.15860341	|	0.0012851309
396	0.15987262	|	0.15858126	|	0.0012913711
397	0.15985654	|	0.1585588	|	0.001297745
398	0.1598403	|	0.15853605	|	0.0013042557
399	0.15982385	|	0.15851295	|	0.0013109042
400	0.15980725	|	0.15848956	|	0.0013176926
401	0.15979043	|	0.1584658	|	0.0013246229
402	0.15977347	|	0.15844177	|	0.0013316972
403	0.15975626	|	0.15841734	|	0.0013389168
404	0.15973891	|	0.15839262	|	0.0013462839
405	0.15972134	|	0.15836754	|	0.0013538008
406	0.15970358	|	0.15834211	|	0.0013614689
407	0.15968564	|	0.15831634	|	0.0013692908
408	0.15966748	|	0.1582902	|	0.0013772671
409	0.15964912	|	0.15826371	|	0.0013854008
410	0.15963055	|	0.15823686	|	0.0013936937
411	0.15961179	|	0.15820964	|	0.0014021476
412	0.15959278	|	0.15818201	|	0.0014107638
413	0.15957355	|	0.15815401	|	0.0014195454
414	0.15955414	|	0.15812564	|	0.0014284932
415	0.15953447	|	0.15809686	|	0.0014376098
416	0.1595146	|	0.1580677	|	0.0014468967
417	0.15949446	|	0.15803811	|	0.0014563565
418	0.15947412	|	0.15800813	|	0.0014659896
419	0.15945351	|	0.15797772	|	0.0014757991
420	0.15943268	|	0.1579469	|	0.0014857869
421	0.1594116	|	0.15791564	|	0.0014959542
422	0.15939023	|	0.15788393	|	0.001506302
423	0.15936862	|	0.15785179	|	0.0015168341
424	0.15934674	|	0.1578192	|	0.0015275511
425	0.15932459	|	0.15778613	|	0.0015384536
426	0.15930216	|	0.15775262	|	0.0015495447
427	0.15927944	|	0.15771861	|	0.0015608264
428	0.15925641	|	0.15768412	|	0.0015722984
429	0.15923312	|	0.15764916	|	0.0015839632
430	0.15920949	|	0.15761366	|	0.0015958222
431	0.15918556	|	0.15757768	|	0.0016078763
432	0.15916128	|	0.15754116	|	0.0016201264
433	0.15913668	|	0.15750411	|	0.0016325746
434	0.15911175	|	0.15746653	|	0.0016452216
435	0.15908645	|	0.15742838	|	0.0016580684
436	0.15906078	|	0.15738966	|	0.0016711145
437	0.15903474	|	0.15735038	|	0.0016843631
438	0.15900831	|	0.1573105	|	0.0016978122
439	0.15898149	|	0.15727003	|	0.0017114627
440	0.15895423	|	0.15722892	|	0.0017253162
441	0.15892659	|	0.15718722	|	0.0017393722
442	0.15889846	|	0.15714483	|	0.0017536305
443	0.1588699	|	0.15710181	|	0.0017680904
444	0.15884085	|	0.1570581	|	0.0017827518
445	0.15881132	|	0.1570137	|	0.0017976142
446	0.1587813	|	0.15696862	|	0.0018126764
447	0.15875071	|	0.15692277	|	0.0018279381
448	0.15871957	|	0.15687618	|	0.0018433977
449	0.15868787	|	0.15682882	|	0.0018590521
450	0.1586556	|	0.15678069	|	0.0018749016
451	0.15862268	|	0.15673174	|	0.0018909442
452	0.15858911	|	0.15668194	|	0.0019071762
453	0.1585549	|	0.1566313	|	0.0019235954
454	0.15851998	|	0.15657978	|	0.0019402005
455	0.15848435	|	0.15652737	|	0.0019569863
456	0.15844797	|	0.15647401	|	0.0019739505
457	0.15841079	|	0.1564197	|	0.0019910885
458	0.15837276	|	0.15636437	|	0.0020083976
459	0.15833387	|	0.156308	|	0.0020258734
460	0.1582941	|	0.15625058	|	0.00204351
461	0.15825339	|	0.15619208	|	0.0020613032
462	0.1582117	|	0.15613244	|	0.0020792473
463	0.15816896	|	0.15607162	|	0.0020973375
464	0.15812515	|	0.15600958	|	0.0021155665
465	0.15808022	|	0.15594628	|	0.0021339285
466	0.15803407	|	0.15588166	|	0.0021524162
467	0.15798672	|	0.15581569	|	0.0021710233
468	0.15793805	|	0.15574831	|	0.0021897417
469	0.15788804	|	0.15567948	|	0.0022085633
470	0.15783659	|	0.1556091	|	0.0022274796
471	0.15778364	|	0.15553716	|	0.0022464825
472	0.1577291	|	0.15546355	|	0.0022655618
473	0.15767291	|	0.1553882	|	0.0022847082
474	0.15761499	|	0.15531108	|	0.0023039116
475	0.15755528	|	0.15523212	|	0.0023231606
476	0.15749359	|	0.15515114	|	0.0023424448
477	0.15742992	|	0.15506816	|	0.0023617535
478	0.15736409	|	0.15498301	|	0.0023810735
479	0.15729606	|	0.15489566	|	0.002400392
480	0.15722564	|	0.15480594	|	0.002419697
481	0.15715277	|	0.1547138	|	0.0024389743
482	0.15707728	|	0.15461907	|	0.0024582096
483	0.15699904	|	0.15452164	|	0.0024773898
484	0.15691787	|	0.15442137	|	0.0024965012
485	0.1568337	|	0.15431817	|	0.002515526
486	0.1567463	|	0.15421185	|	0.0025344517
487	0.1566555	|	0.15410224	|	0.002553263
488	0.15656112	|	0.15398918	|	0.0025719437
489	0.156463	|	0.15387252	|	0.0025904798
490	0.1563609	|	0.15375203	|	0.0026088587
491	0.15625456	|	0.1536275	|	0.0026270659
492	0.15614389	|	0.1534988	|	0.0026450888
493	0.15602851	|	0.1533656	|	0.0026629171
494	0.15590824	|	0.1532277	|	0.0026805426
495	0.15578285	|	0.15308489	|	0.0026979598
496	0.155652	|	0.15293683	|	0.0027151664
497	0.15551548	|	0.1527833	|	0.002732166
498	0.15537292	|	0.15262395	|	0.0027489646
499	0.15522408	|	0.1524585	|	0.002765578
500	0.15506862	|	0.15228659	|	0.002782027
501	0.15490623	|	0.15210788	|	0.0027983428
502	0.15473661	|	0.15192203	|	0.002814573
503	0.15455945	|	0.15172867	|	0.0028307678
504	0.15437436	|	0.15152736	|	0.0028470047
505	0.1541811	|	0.15131772	|	0.0028633743
506	0.1539793	|	0.15109931	|	0.0028799882
507	0.15376872	|	0.15087174	|	0.0028969832
508	0.15354908	|	0.15063456	|	0.0029145246
509	0.1533201	|	0.1503873	|	0.002932807
510	0.15308161	|	0.15012956	|	0.0029520576
511	0.15283348	|	0.14986093	|	0.0029725495
512	0.15257554	|	0.14958096	|	0.002994588
513	0.15230784	|	0.14928931	|	0.0030185294
514	0.15203035	|	0.14898558	|	0.0030447699
515	0.1517433	|	0.14866954	|	0.0030737577
516	0.1514469	|	0.14834091	|	0.0031059843
517	0.15114155	|	0.14799957	|	0.0031419913
518	0.1508278	|	0.14764544	|	0.0031823546
519	0.15050627	|	0.14727859	|	0.0032276807
520	0.1501778	|	0.1468992	|	0.0032786103
521	0.14984341	|	0.14650764	|	0.0033357781
522	0.14950423	|	0.14610441	|	0.0033998145
523	0.14916159	|	0.14569028	|	0.0034713151
524	0.14881693	|	0.14526612	|	0.0035508086
525	0.1484718	|	0.14483307	|	0.0036387225
526	0.1481279	|	0.14439255	|	0.0037353516
527	0.1477869	|	0.14394608	|	0.0038408223
528	0.14745054	|	0.1434955	|	0.003955031
529	0.14712039	|	0.14304276	|	0.004077629
530	0.14679798	|	0.14259002	|	0.0042079748
531	0.14648466	|	0.14213955	|	0.0043451022
532	0.14618139	|	0.14169367	|	0.0044877287
533	0.145889	|	0.14125475	|	0.004634242
534	0.14560781	|	0.1408251	|	0.004782716
535	0.14533788	|	0.14040689	|	0.0049309866
536	0.14507882	|	0.14000212	|	0.0050767004
537	0.14482997	|	0.13961259	|	0.005217389
538	0.14459036	|	0.13923974	|	0.0053506233
539	0.14435884	|	0.13888477	|	0.0054740766
540	0.14413407	|	0.13854842	|	0.005585658
541	0.1439148	|	0.13823116	|	0.0056836396
542	0.1436997	|	0.137933	|	0.0057667065
543	0.1434877	|	0.13765366	|	0.00583404
544	0.14327794	|	0.13739261	|	0.005885335
545	0.14306974	|	0.13714893	|	0.0059208097
546	0.14286269	|	0.13692155	|	0.0059411367
547	0.14265662	|	0.13670921	|	0.0059474087
548	0.14245158	|	0.13651054	|	0.005941042
549	0.1422477	|	0.13632402	|	0.0059236814
550	0.14204533	|	0.13614823	|	0.005897098
551	0.14184469	|	0.13598157	|	0.005863108
552	0.14164615	|	0.13582265	|	0.0058234925
553	0.14144993	|	0.13567	|	0.005779924
554	0.14125623	|	0.13552229	|	0.0057339356
555	0.14106512	|	0.13537823	|	0.00568689
556	0.1408766	|	0.13523665	|	0.005639949
557	0.14069057	|	0.13509645	|	0.005594114
558	0.14050686	|	0.13495664	|	0.005550214
559	0.14032528	|	0.13481636	|	0.0055089104
560	0.14014553	|	0.13467476	|	0.005470768
561	0.13996734	|	0.1345311	|	0.0054362365
562	0.13979045	|	0.13438475	|	0.005405687
563	0.13961458	|	0.13423513	|	0.005379447
564	0.1394395	|	0.1340817	|	0.005357791
565	0.13926499	|	0.13392402	|	0.005340968
