B	1000	0.16167252	111.04493999481201
B	5000	0.1613594	536.7186386585236
C	9714	0.09998355	1038.0899822711945
B	10000	0.09271395	1068.5391459465027
C	10467	0.00998588278889656	1131.1664526462555
B	12000	0.0010000535985454917	1333.934536933899
C	12001	0.0009990460239350796	1335.6072149276733
B	15000	0.0001277807605220005	1741.4941577911377
C	15601	9.996676817536354e-05	1824.737900018692
F	17984	4.704361344920471e-05	2154.27108836174
